title;category;published_date;author;article_url;image_url;content;source_page
Video Kecelakaan Bus di Probolinggo gegara Rem Blong, Ini Pengakuan Sopir;;29,948 Views  |  Minggu, 14 Sep 2025 22:47 WIB;;https://20.detik.com/detikupdate/20250914-250914133/video-kecelakaan-bus-di-probolinggo-gegara-rem-blong-ini-pengakuan-sopir;https://akcdn.detik.net.id/community/media/visual/2025/09/14/kecelakaan-bus-rombongan-nakes-di-probolinggo-1757835870941_43.jpeg?w=210&q=90;Kecelakaan maut bus pariwisata yang membawa tenaga kesehatan (nakes) Rumah Sakit Bina Sehat Jember ternyata karena rem blong. Akibatnya, 8 orang tewas dan lainnya luka-luka. Sopir bus, Albahri, mengatakan bus yang dikemudikannya saat itu mengalami rem blong. Diketahui, bus tersebut berjalan dari arah tempat wisata Bromo menuju Probolinggo.;10
5 Hal soal Musim Hujan Datang Lebih Awal di Indonesia;;Minggu, 14 Sep 2025 22:24 WIB;Tim detikcom - detikNews;https://news.detik.com/berita/d-8111897/5-hal-soal-musim-hujan-datang-lebih-awal-di-indonesia;https://akcdn.detik.net.id/community/media/visual/2022/10/17/ilustrasi-hujan-1_43.jpeg?w=210&q=90;"Badan Meteorologi Klimatologi dan Geofisika (BMKG) memprediksi musim hujan di Indonesia akan datang lebih awal pada tahun ini. Kondisi ini berbeda dari biasanya. Penjelasan ini disampaikan Kepala BMKG Dwikorita Karnawati saat konferensi pers, Jumat (12/9) yang lalu. Ia menyebut sebagian wilayah Indonesia sudah mulai diguyur hujan sejak Agustus lalu dan akan meluas dalam beberapa bulan ke depan. Prediksi ini menjadi peringatan sekaligus peluang. Di satu sisi, potensi bencana hidrometeorologi seperti banjir dan longsor perlu diantisipasi. Di sisi lain, musim hujan yang lebih cepat bisa dimanfaatkan sektor pertanian untuk meningkatkan produktivitas. SCROLL TO CONTINUE WITH CONTENT  Dwikorita Karnawati menyampaikan, awal musim hujan tahun ini cenderung maju di sebagian besar wilayah Indonesia. Berdasarkan data 699 Zona Musim (ZOM), terdapat 294 ZOM atau 42,1 persen yang diperkirakan mengalami musim hujan lebih cepat dari biasanya. ""Musim hujan diprediksi berlangsung dari Agustus 2025 hingga April 2026, dengan puncak hujan yang bervariasi, sebagian besar terjadi pada November-Desember 2025 di Sumatera dan Kalimantan, serta Januari-Februari 2026 di Jawa, Sulawesi, Maluku, dan Papua,"" ujar Dwikorita dalam konferensi pers di Jakarta, Jumat (12/9/2025). Sebanyak 79 ZOM diprediksi sudah memasuki musim hujan pada September 2025, disusul 149 ZOM pada Oktober, dan 105 ZOM pada November. Sementara itu, sebagian kecil wilayah diperkirakan baru memasuki musim hujan lebih lambat.  Sementara itu, Deputi Bidang Klimatologi BMKG Ardhasena Sopaheluwakan menjelaskan, faktor global dan regional turut memengaruhi percepatan musim hujan tahun ini. Pada Agustus 2025, fenomena El Ni̱o-Southern Oscillation (ENSO) tercatat dalam kondisi netral, sehingga tidak memberi pengaruh signifikan. Namun, Indian Ocean Dipole (IOD) berada pada fase negatif, menandakan suplai uap air tambahan dari Samudra Hindia ke Indonesia, khususnya bagian barat. Selain itu, suhu muka laut di sekitar perairan Indonesia juga lebih hangat dari rata-rata, yang mendorong terbentuknya awan hujan lebih intensif. IOD negatif diperkirakan bertahan hingga November 2025, sementara ENSO netral akan berlangsung hingga akhir tahun.  BMKG memperkirakan sifat hujan pada periode 2025/2026 umumnya normal. Namun ada 193 ZOM atau 27,6 persen wilayah yang berpotensi mengalami curah hujan di atas normal, terutama di Jawa Barat, Jawa Tengah, beberapa wilayah Sulawesi, Maluku, dan Papua. ""Kondisi ini perlu diwaspadai karena meningkatkan potensi banjir, banjir bandang, tanah longsor, hingga angin kencang,"" kata Dwikorita. Ia menekankan perlunya langkah mitigasi sejak dini, mulai dari perbaikan drainase, pengelolaan waduk, hingga kesiapan evakuasi masyarakat di daerah rawan. Selain bencana hidrometeorologi, BMKG juga mengingatkan risiko kesehatan. Meningkatnya kelembaban udara pada Desember 2025-Januari 2026 berpotensi memicu penyebaran penyakit tropis, seperti demam berdarah dengue (DBD).  Meski membawa risiko, musim hujan yang lebih cepat juga membuka peluang. BMKG menilai kondisi ini bisa dimanfaatkan sektor pertanian untuk menyesuaikan pola tanam lebih dini. ""Hal ini dapat meningkatkan produktivitas sekaligus mendukung upaya swasembada pangan,"" ujar Ardhasena. Selain pertanian, sektor energi juga bisa mengambil manfaat dengan optimalisasi pengisian waduk sejak awal musim hujan agar ketersediaan air tetap terjaga. Dwikorita menambahkan, pengelolaan perkebunan juga harus disesuaikan. Kelembaban tinggi dapat meningkatkan serangan hama, sehingga pengendalian lebih dini perlu dilakukan.  Menghadapi musim hujan tahun ini, BMKG mengimbau seluruh pemangku kepentingan untuk lebih waspada. Antisipasi sejak dini di bidang pertanian, energi, perkebunan, kesehatan, hingga kebencanaan diperlukan agar dampak negatif dapat ditekan. ""BMKG telah meningkatkan layanan informasi iklim dan cuaca melalui aplikasi mobile, media sosial, serta komunikasi langsung dengan pemerintah daerah. Informasi ini dapat dimanfaatkan untuk perencanaan, mitigasi, dan pengambilan keputusan yang tepat,"" tutur Dwikorita. Musim hujan yang datang lebih cepat menjadi pengingat pentingnya kesiapsiagaan. Dengan sinergi pemerintah, masyarakat, dan sektor terkait, ancaman bencana bisa diminimalkan sekaligus peluang positifnya dapat dioptimalkan.";10
Seloroh Pram soal Persija Imbang Lagi: Mungkin Saya Nggak Nonton Biar Menang;;Minggu, 14 Sep 2025 22:15 WIB;Devi Puspitasari - detikNews;https://news.detik.com/berita/d-8111892/seloroh-pram-soal-persija-imbang-lagi-mungkin-saya-nggak-nonton-biar-menang;https://akcdn.detik.net.id/community/media/visual/2025/09/14/pramono-dan-rano-karno-nonton-bareng-pertandingan-persija-vs-bali-united-devi-puspitasaridetikcom-1757854354284_43.jpeg?w=210&q=90;"Pertandingan sepak bola antara Bali United dan Persija Jakarta di Jakarta International Stadium (JIS) berakhir imbang. Gubernur DKI Jakarta Pramono Anung mengomentari saat dirinya menonton pertandingan Persija melawan Malut United dan Bali United. ""Ya waktu lawan Malut dan Bali Utd, kebetulan dua-duanya saya nonton, mungkin saya disuruh enggak nonton supaya menang,"" ujar Pramono kepada wartawan di JIS, Minggu (14/9/2025). Pramono mengaku pertandingan antara Persija dan Bali United menegangkan. Menurutnya Persija memiliki lebih banyak peluang. SCROLL TO CONTINUE WITH CONTENT ""Pertarungan cukup seru, menegangkan dan berakir imbang 1-1, kalau lihat dari ball possession dan dari bagaimana Persija bisa lebih punya banyak kesempatan untuk menang, hanya sayang kurang beruntung makanya 1-1,"" ucapnya.  ""Saya nggak habis pikir tadi yang, harusnya jadi gol terakhir Witan kenapa nggak masuk. Gitu aja. Udah tinggal berhadapan sama kipernya. Mudah-mudahan ini menjadi pelajaran untuk Persija,"" tutupnya.  Bali United unggul di babak pertama. Mirza Mustafic yang membawa Laskar Serdadu Tridatu unggul pada menit ke-19 dengan tandukannya. Persija baru bisa menyamakan kedudukan pada menit ke-56. Sepakan dari Bruno Tubarao menjadi penyama kedudukan untuk tim tuan rumah.  Witan Sulaeman nyaris membawa Persija unggul pada menit ke-81. Tembakannya bisa ditepis oleh kiper Bali United Mike Hauptmeijer.";10
Pria di Bogor Ditangkap Usai Bawa Kabur ABG Wanita Kenalan dari Medsos;;Minggu, 14 Sep 2025 21:36 WIB;Muchamad Sholihin - detikNews;https://news.detik.com/berita/d-8111875/pria-di-bogor-ditangkap-usai-bawa-kabur-abg-wanita-kenalan-dari-medsos;https://akcdn.detik.net.id/community/media/visual/2016/02/23/267bfe58-78ed-42ba-bbc5-e2e07b1df3b1_43.jpg?w=210&q=90;"Polisi menangkap seorang pria inisial I karena diduga membawa kabur wanita berusia 14 tahun asal Rancabungur, Kabupaten Bogor. Pelaku ditangkap di sebuah rumah yang dijadikan tempat menyembunyikan korban di Bogor Barat, Kota Bogor. ""Jadi hari ini melaksanakan penangkapan terhadap seorang pria yang diduga membawa kabur anak di bawah umur. Jadi korban sudah kita temukan dan pelakunya satu orang kita amankan,"" kata Kapolsek Rancabungur Iptu Azis kepada detikcom, Minggu (14/9/2025). Azis mengatakan, pelaku dan korban ditemukan dalam penggerebekan rumah yang diduga dijadikan tempat menyembunyikan korban di Bogor Barat, Kota Bogor, sore tadi sekitar pukul 16.00 WIB. Dari lokasi, polisi mengamankan korban, pelaku dan pemilik rumah. SCROLL TO CONTINUE WITH CONTENT  ""Ketika kita gerebek itu, yang kita amankan ada dua orang. Yaitu yang membawa korban ke rumah itu ( inisial I) dan pemilik rumahnya. Korban juga kita temukan ada disitu (TKP penggerebekan,red),"" terang Azis.  Azis menjelaskan, pengungkapan kasus tersebut merupakan hasil pengembangan dari laporan orangtua korban pada Jumat (5/9/2025). Korban dilaporkan hilang oleh orangtuanya dan diduga dibawa kabur kenalan di media sosial. ""Jadi ini pengungkapannya berawal dari laporan orang hilang dulu, dari orangtuanya, kita kembangkan sampai akhirnya kita temukan (korban) di Bogor Barat. Pelaku dan pemilik rumah turut kita amankan,"" kata Azis. ""Korban dilaporkan hilang diduga dibawa kabur pria kenalan di medsos. Hilangnya Hari Sabtu (30/8), kemudian dilaporkan orangtuanya ke kita hari Jumat tanggal 5 September,"" imbuhnya. Para pelaku, kata Azis, saat ini masih dalam proses pemeriksaan di Polsek Rancabungur. Polisi masih mendalami keterangan pelaku dan pemilik rumah yang dijadikan tempat menyembunyikan korban. ""Kita masih kembangkan keterangan pelaku. Pelaku ada dua orang, masih kita mintai keterangannya. Kita masih pengembangan dulu untuk cari pelaku utamanya,"" kata Azis.";10
Kemensos Suplai Kebutuhan Korban Banjir Bandang Nagekeo NTT;;Minggu, 14 Sep 2025 21:23 WIB;Hana Nushratu - detikNews;https://news.detik.com/berita/d-8111866/kemensos-suplai-kebutuhan-korban-banjir-bandang-nagekeo-ntt;https://akcdn.detik.net.id/community/media/visual/2025/09/14/kemensos-suplai-kebutuhan-korban-banjir-bandang-nagekeo-1757859181426_43.jpeg?w=210&q=90;"Banjir bandang menerjang Kabupaten Nagekeo, Nusa Tenggara Timur (NTT). Bencana yang dipicu hujan besar dan meluapnya Sungai Lewoledeho ini berdampak besar bagi masyarakat sehingga ditetapkan status tanggap darurat. Berdasarkan data sementara, enam orang meninggal dunia, tiga orang masih dalam pencarian, serta sejumlah korban luka masih dalam perawatan. Menteri Sosial RI Saifullah Yusuf (Gus Ipul) menyampaikan duka cita mendalam atas jatuhnya korban jiwa sekaligus menegaskan upaya pemerintah dalam memberikan perlindungan dan pemenuhan kebutuhan dasar masyarakat terdampak. SCROLL TO CONTINUE WITH CONTENT ""Kementerian Sosial bersama pemerintah daerah, TNI-Polri, Tagana, dan unsur terkait terus berupaya memberikan perlindungan dan pemenuhan kebutuhan dasar bagi warga terdampak. Penanganan darurat dilakukan secara terpadu agar masyarakat bisa segera bangkit dari situasi sulit ini,"" ujar Gus Ipul, dalam keterangan tertulis, Minggu (14/9/2025).  Korban meninggal dunia akibat bencana ini terdiri dari warga Desa Sawu Egidius Sopi Bela (35) dan Fancelina Meli Boa (60); warga Desa Sawu lainnya, Maria Kondriani F Nua (6 bulan) dan Achiles Agustinus Busa Jogo (13 bulan); warga dari Desa Lokalaba Agustinus Lena; serta Ermelinda Co'o, yang sempat tercatat sebagai korban luka dan kemudian meninggal dunia saat dirawat di rumah sakit. Selain korban jiwa, tercatat sebanyak 39 rumah hanyut terbawa arus, 17 rumah rusak berat, dan 48 rumah rusak ringan. Total sebanyak 1.271 jiwa terdampak, sebagian besar mengungsi secara mandiri ke rumah kerabat. Kemensos bersama Pemerintah Daerah, TNI-Polri, Tagana, serta berbagai unsur terkait bergerak cepat melakukan penanganan darurat. Evakuasi warga terdampak segera dilakukan, disertai pencarian korban hilang oleh tim SAR gabungan. Kemensos juga melakukan verifikasi dan validasi data korban untuk memastikan penyaluran santunan berjalan tepat sasaran. Untuk pemenuhan kebutuhan dasar, dapur umum lapangan didirikan di Kantor Kecamatan Mauponggo dengan kapasitas produksi 3.813 porsi makanan per hari.  Hingga 14 September, tercatat 5.013 porsi makanan telah didistribusikan kepada warga terdampak. Dukungan logistik terus disalurkan dengan total nilai Rp 644,3 juta. Bantuan tersebut meliputi makanan siap saji, makanan anak, family kit, kidsware, selimut, kasur, tenda gulung, serta tenda keluarga portable. Distribusi dilakukan melalui gudang Dinas Sosial (Dinsos) Kabupaten Nagekeo, Sentra Efata Kupang, dan Dinsos Provinsi NTT. Pemerintah daerah juga menyalurkan tambahan beras, mie instan, serta perlengkapan dasar lainnya. Pemerintah Kabupaten (Pemkab) Nagekeo telah menetapkan status Tanggap Darurat Bencana Cuaca Ekstrem selama 21 hari, terhitung 9-30 September 2025. Status ini memperkuat koordinasi lintas kementerian, lembaga, dan Forkopimda, termasuk rapat koordinasi yang dipimpin Kepala BNPB untuk mempercepat penanganan pasca bencana. Saat ini, warga terdampak masih bertahan di rumah kerabat. Tim SAR gabungan masih melakukan pencarian terhadap korban yang hilang. Kondisi cuaca di lokasi kejadian masih terjadi hujan dengan intensitas ringan hingga sedang, sehingga aparat bersama masyarakat tetap waspada terhadap potensi bencana susulan.  ";10
Gempa M 3,9 Terjadi di Pangandaran;;Minggu, 14 Sep 2025 21:20 WIB;Isal Mawardi - detikNews;https://news.detik.com/berita/d-8111863/gempa-m-3-9-terjadi-di-pangandaran;https://akcdn.detik.net.id/community/media/visual/2024/08/27/ilustrasi-gempa_43.jpeg?w=210&q=90;"Gempa dengan kekuatan magnitudo (M) 3,9 terjadi di Pangandaran, Jawa Barat (Jabar). Gempa ada pada kedalaman 10 kilometer. ""(Gempa) 93 km barat daya KAB-PANGANDARAN-JABAR,"" tulis BMKG melalui akun X-nya, Minggu (14/9/2025).  SCROLL TO CONTINUE WITH CONTENT Gempa terjadi pada pukul 21.07 WIB. Gempa ada pada titik koordinat 8,31 Lintang Selatan dan 107,91 Bujur Timur. ""Informasi ini mengutamakan kecepatan, sehingga hasil pengolahan data belum stabil dan bisa berubah seiring kelengkapan data,"" jelasnya.";10
Lapas Garut Bentuk Tim Intelijen untuk Awasi Petugas hingga Warga Binaan;;Minggu, 14 Sep 2025 21:13 WIB;Tim detikcom - detikNews;https://news.detik.com/berita/d-8111854/lapas-garut-bentuk-tim-intelijen-untuk-awasi-petugas-hingga-warga-binaan;https://akcdn.detik.net.id/community/media/visual/2025/09/14/pembentukan-tim-osint-di-lapas-garut-dok-istimewa-1757859127302_43.webp?w=210&q=90;"Lembaga Pemasyarakatan (Lapas) Kelas IIA Garut membentuk Tim OSINT (Open Source Intelligence) yang dilengkapi dengan kemampuan profiling dan jaringan agen informasi. Langkah ini digagas langsung oleh Kepala Lapas Garut, Rusdedy. ""Sekarang keamanan lapas bukan hanya soal kunci dan jeruji. Kita harus mampu membaca pola perilaku, menelusuri jejak digital, bahkan memahami jaringan luar yang berhubungan dengan dalam. Itulah tugas OSINT,"" ujar Rusdedy dalam keterangannya, Selasa (14/9/2025). Tim OSINT Lapas Garut memiliki kekuatan utama dalam profiling atau kemampuan membaca pola interaksi manusia, pergerakan benda, dan perubahan situasi. Setiap potensi kerawanan dianalisis secara menyeluruh, mulai dari warga binaan, petugas, serta pengunjung keluarga dan tamu. SCROLL TO CONTINUE WITH CONTENT  Profiling warga binaan dapat dipantau mulai dari warga binaan yang mendadak berkumpul di blok, membentuk kelompok baru, atau sering menyendiri. Selain itu, riwayat perkara dan pola komunikasi Warga Binaan juga ikut dalam analisis OSINT. Di sisi lain, profiling petugas membantu memastikan integritas, mencegah potensi penyalahgunaan wewenang, atau keterlibatan dalam jaringan luar. Sedangkan, profiling pengunjung keluarga dan tamu secara khusus akan membaca bahasa tubuh, percakapan, bahkan frekuensi kunjungan yang tak wajar.  Rusdedy menjelaskan teknologi OSINT juga membangun profil untuk barang, bangunan, serta tempat dan waktu rawan. Setiap paket kiriman, logistik, hingga barang bawaan akan dicatat dalam peta risiko. Gedung dan pagar lapas dipetakan titik lemahnya. Tempat-tempat rawan dan waktu rawan; seperti pergantian regu jaga, malam hari, atau saat listrik padam; menjadi momen yang selalu diwaspadai. ""Profiling diperkuat dengan teknologi modern, antara lain, CCTV untuk analisis pola gerak; Body scanner untuk pemeriksaan tanpa kontak; Jammer untuk mencegah komunikasi ilegal via ponsel; serta analisis digital untuk menelusuri jejak di media sosial, marketplace, hingga berita daring sehingga membantu mengungkap jaringan kriminal aktif di luar lapas,"" imbuh Rusdedy.  Rusdedy menekankan setiap data hasil OSINT dan agen informasi tidak berhenti di catatan. Semua data akan diolah dalam bentuk laporan intelijen sehingga langkah cepat dapat ditempuh, mulai dari razia mendadak, pemindahan warga binaan, pengetatan pengawasan area rawan, atau melakukan koordinasi intensif dengan Polri dan BNN. ""Kami tidak ingin hanya reaktif. Dengan OSINT, profiling, dan agent informasi; Lapas Garut bisa bergerak proaktif dalam mendeteksi sebelum masalah muncul,"" tegas Rusdedy.  Pembentukan tim OSINT ini menjadikan Lapas Garut menjadi salah satu pionir dalam pemasyarakatan dalam optimalisasi teknologi digital dalam pemasyarakatan. Sistem keamanan tidak lagi hanya mengandalkan tembok dan gembok, melainkan jejaring informasi, teknologi digital, analisis perilaku, dan jaringan informan. ""Pekerjaan kami mungkin tidak terlihat oleh publik, tapi kalau lapas ini tetap aman dan tertib, berarti mata digital dan agent informasi kami bekerja maksimal,"" ujar Rusdedy.";10
Panen Perdana, Walkot Semarang Apresiasi Budidaya Maggot di Jabungan;;Minggu, 14 Sep 2025 21:09 WIB;Hana Nushratu - detikNews;https://news.detik.com/berita/d-8111851/panen-perdana-walkot-semarang-apresiasi-budidaya-maggot-di-jabungan;https://akcdn.detik.net.id/community/media/visual/2025/09/14/panen-perdana-walkot-semarang-apresiasi-budidaya-maggot-di-jabungan-1757858925785_43.jpeg?w=210&q=90;"Wali Kota Semarang Agustina Wilujeng menghadiri panen perdana budidaya maggot di Kelurahan Jabungan, Kecamatan Banyumanik. Kegiatan ini merupakan bagian dari Program GUMREGAH (GErakan terpadU MasyaRakat mEnGelola samPAH) yang diinisiasi oleh Pemerintah Kota Semarang. Dalam sambutannya, Agustina mengapresiasi inovasi yang dilakukan warga Jabungan. ""Ini adalah terobosan nyata dan solusi strategis untuk mengatasi masalah sampah organik di kota kita. Mengingat lebih dari 60% sampah di TPA Jatibarang adalah limbah organik, maka kehadiran program seperti ini sangat vital,"" ujar Agustina, Minggu (14/9/2025). SCROLL TO CONTINUE WITH CONTENT  Budidaya maggot yang telah dimulai sejak 1 Agustus 2025 ini menunjukkan hasil yang signifikan. Hanya dalam waktu kurang dari dua bulan, lokasi budidaya di Jabungan telah mampu menghasilkan 100 kg maggot per hari, sekaligus menghabiskan 1 hingga 2 ton sampah organik setiap harinya. Lebih dari sekadar mengelola sampah, program ini juga berfokus pada pemberdayaan masyarakat. Hasil panen maggot akan dimanfaatkan sebagai pakan bernutrisi tinggi untuk ternak, hingga pupuk organik (kasgot) bagi petani kangkung, cabai, dan tomat. Semua kegiatan ini dilakukan di lahan 'Banyumanik Berdaya' dan dikelola oleh warga setempat. ""Binatang peliharaan (ternak) apa yang akan memiliki nilai ekonomi tinggi jika makan maggot? Ayam, lele, dan bebek,"" jelas Agustina.  ""Ya nanti tahun 2026 kita akan turunkan percobaan menggabungkan antara usaha rumah maggot dengan usaha peternakan,"" sambungnya. Agustina berharap keberhasilan program di Jabungan ini dapat menginspirasi kelurahan-kelurahan lain di Semarang untuk menerapkan hal serupa. Sebab, komitmen jangka panjang Pemerintah Kota (Pemkot) Semarang terhadap Program Semarang Bersih perlu didukung oleh seluruh lapisan masyarakat. ""Dari sampah yang tadinya menjadi masalah, kini lahir solusi yang memberi nilai tambah secara ekonomi, lingkungan, dan sosial. Inilah ekonomi sirkular, dari sampah berputar kembali menjadi sumber daya yang bermanfaat,"" pungkasnya. ";10
5 Fakta Bocah Disiksa 'Ayah Juna' yang Ternyata Pasangan Sejenis Ibunya;;Minggu, 14 Sep 2025 21:06 WIB;Tim detikcom - detikNews;https://news.detik.com/berita/d-8111850/5-fakta-bocah-disiksa-ayah-juna-yang-ternyata-pasangan-sejenis-ibunya;https://akcdn.detik.net.id/community/media/visual/2025/09/13/polisi-menangkap-ayah-juna-tengah-tersangka-dugaan-penyiksaan-anak-yang-ditemukan-di-jakarta-selatan-jaksel-1757771909909_43.jpeg?w=210&q=90;"Seorang bocah berinisial MK (7) di Jakarta Selatan disiksa oleh sosok yang sering ia sebut sebagai 'Ayah Juna'. Ternyata 'Ayah Juna' berjenis kelamin perempuan. Kasus ini terungkap saat korban ditemukan dalam kondisi mengenaskan oleh warga di Pasar Kebayoran Lama, Jakarta Selatan, pada Rabu (11/6) lalu. Saat itu tubuh bocah MK penuh luka, mengalami patah tulang, hingga terdapat bekas luka bakar di wajahnya. Berikut sejumlah fakta terkait bocah disiksa 'Ayah Juna': SCROLL TO CONTINUE WITH CONTENT Warga mengira bocah mengenaskan tersebut hanya menumpang tidur di Pasar Kebayoran Lama. Petugas Satpol PP Kebayoran Lama, yang sedang berpatroli, pun menemukan anak tersebut.  Setelah sadar, bocah itu mengaku sering dipukul, ditendang, dibanting, disiram bensin, hingga membakar wajahnya oleh sosok yang ia sebut 'Ayah Juna'. Tak hanya itu, korban juga dipukul dengan kayu hingga tulangnya patah, membacok dengan golok, hingga menyiram tubuh korban dengan air panas. ""Saat ini proses penyidikan sedang dilakukan di Direktorat Tindak Pidana PPA dan PPO Bareskrim Polri,"" kata Kasatreskrim Polres Pelabuhan Tanjung Perak, AKP M Prasetyo.  Bocah MK dibawa ke Rumah Sakit (RS) Polri Kramat Jati, Jakarta Timur, untuk mendapat penanganan medis. Selama dirawat di RS Polri, MK telah menjalani dua kali operasi. Kabag Humas RS Polri Kramat Jati AKBP Firdaus menyebutkan MK sudah menjalani operasi tulang dan operasi rahang. Total ada enam dokter yang dilibatkan untuk menangani anak MK dalam proses pemulihan tersebut. ""Melihat dari kondisi pasien dahulu, sekarang ini difokuskan pada pemulihan kondisi pasien. Saat ini fokus pada pemulihan karena saat masuk HB (hemoglobin) hanya 5 saat ini sudah 11 dan ALB (albumin) saat masuk hanya 2 saat ini sudah 3,7,"" kata Firdaus.  ""Info dari psikolog sampai saat ini belum begitu jelas apakah ada ketakutan melihat orang lain, karena yang ditemui hanya perawat atau dokter dan pasien juga belum bisa bicara banyak,"" imbuhnya. Polisi sudah mengungkap sosok EF alias YA (40) atau yang kerap dipanggil korban dengan sebutan 'Ayah Juna'. Disebutkan, EF bukanlah seorang pria melainkan merupakan pasangan sejenis dari ibu korban MK. Polisi menetapkan juga sudah menetapkan dua orang tersangka terkait kasus itu. Kedua tersangka, yakni ibu kandung korban berinisial SNK (42) dan EF.  Direktur PPA dan PPO Bareskrim Polri, Brigjen Nurul Azizah , menyebut korban mengaku sang ibu mengetahui perbuatan pelaku. Nurul menuturkan tersangka EF alias YA telah mengakui perbuatannya. Sementara SNK juga mengakui perannya dalam penelantaran korban. Akibat deretan siksaan yang diterimanya, korban sampai trauma. Ia tidak mau bertemu dengan 'Ayah Juna'. ""Dalam kesaksiannya, korban dengan lirih berkata, 'Aku tidak mau bertemu Ayah Juna, aku mau dia dikubur dan dikasih kembang',"" kata Nurul. Kesaksian anak MK, lanjut Nurul, diperkuat oleh keterangan saudara kembarnya berinisial SF. SF menjadi saksi kunci dalam pengusutan kasus ini. ";10
5 Pelaku Sindikat Curanmor Bersenpi di Jakarta Ditangkap, Beraksi 38 Kali;;Minggu, 14 Sep 2025 20:35 WIB;Taufiq Syarifuddin - detikNews;https://news.detik.com/berita/d-8111820/5-pelaku-sindikat-curanmor-bersenpi-di-jakarta-ditangkap-beraksi-38-kali;https://akcdn.detik.net.id/community/media/visual/2015/11/27/43b9b986-299d-4864-86b9-b24bdabe6c84_43.jpg?w=210&q=90;"Polres Jakarta Timur mengungkap sindikat pencurian motor (curanmor) di Jakarta sudah melakukan aksinya lebih dari 30 kali. Mereka beroperasi di sejumlah wilayah Jakarta lalu barang curian ditampung di sebuah rumah. ""Hasil pemeriksaan sementara, para pelaku mengaku telah melakukan aksi pencurian sepeda motor lebih dari 30 kali di wilayah Jakarta Timur, lima kali di Jakarta Selatan, dan tiga kali di Jakarta Pusat. Mereka menjalankan aksinya dengan peran berbeda, mulai dari eksekutor hingga pengawas,"" kata Kanit Ranmor Polres Jakarta Timur AKP Muhammad Zain kepada wartawan, Minggu (14/9/2025). Zain menjelaskan, kelima tersangka kini sudah diamakan, satu di antaranya adalah anak di bawah umur. Kelima tersangka ditangkap di sebuah rumah di Gang Aren Gede, Utan Kayu, Jakarta Timur. SCROLL TO CONTINUE WITH CONTENT ""Anggota Unit Ranmor mendatangi kontrakan para pelaku di kawasan Matraman. Polisi berhasil mengamankan lima orang tersangka, yaitu EW (30), SRR (22), MG (16), T (35), dan MR (23). Salah satu pelaku yang masih di bawah umur dititipkan ke Sentra Handayani Cipayung,"" jelasnya.  Polisi kemudian menyita sejumlah barang bukti mulai dari belasan motor hingga sejata api rakitan. Adapun alat bukti lain yang disita merupakan alat-alat untuk mendukung tersangka melancarkan aksinya. ""Dari lokasi penangkapan, polisi menyita barang bukti berupa 12 unit sepeda motor hasil curian, satu pucuk senjata api rakitan jenis revolver beserta tiga peluru, empat senjata tajam, kunci letter ""T"", serta beberapa peralatan lain yang biasa digunakan untuk melancarkan aksi pencurian,"" ujar dia.  Selanjutnya, Zain mengatakan sindikat ini diketahui setelah polisi mendapat laporan dari korban. Atas hal itu polisi langsung melakukan olah tempat kejadian perkara (TKP). ""Pengungkapan ini berawal dari laporan masyarakat terkait hilangnya sepeda motor di beberapa lokasi di Jakarta Timur, di antaranya di Yayasan Nurul Hikmah Tamrin, Jalan Balai Rakyat, serta Gang Awab Bali Mester. Dari hasil olah TKP dan rekaman CCTV, polisi berhasil melacak keberadaan para pelaku,"" ucap dia.";10
